id,firstname,lastname,rol
23649419,Nasir,Phillips,"[IMD,ANT,PSU,PDT,FMD,NRS,DRA,OBG,GSU]"
41636732,Enoch,Gross,"[FMD,PMR,EMD,IMD,ANT,NRP]"
84329406,Ernesto,Zavala,"[IMD,FMD,PSY,ORS,DRA,EMD,PSU,ANT,GSU]"
90920416,Selah,Logan,"[ANT,PSY,FMD,IMD,PHP,EMD]"
39680903,Colton,Andrade,"[ROC,OTO,URO,FMD,DMP,ANT,IMD,PSY,DMT,PDT]"
84504739,Emmeline,Gallegos,"[FMD,IMD,OBG,PDT,DMT,ANT]"
58689083,Kailani,Vo,"[FMD,IMD,OBG,PDT,DRA,PSY]"
34522298,Arthur,O’Donnell,"[DRA,IMD,FMD,ANT,PSY,EMD,PMR]"
98859163,Carl,Alexander,"[IMD,FMD,EMD,ANT,DRA,PDT,OPH,URO]"
62664618,Zainab,Espinosa,"[ANT,GSU,FMD,NRS,IMD,PSY]"
73695275,Bella,Zuniga,"[PSY,FMD,GSU,ANT,PMR,EMD,ORS,DMP,IMD,PDT]"
38573597,Gracelynn,Terrell,"[FMD,OTO,NRP,ANT,PSY,IMD,PDT,EMD,NRS,DRA]"
76112147,Skyler,Schmidt,"[FMD,DRA,PSY,ANT,MGG,IMD,URO,OBG,ORS]"
59245052,Elizabeth,Duncan,"[FMD,IMD,PSY,NRO,NRS,PDT,DMT,EMD,PSU]"
24487391,Russell,Graham,"[IMD,FMD,ANT,EMD,NRO,PSU]"
26354428,Martin,Hines,"[PDT,FMD,OTO,DRA,IMD,ANT,EMD]"
82582007,Kylian,Solomon,"[FMD,ROC,ANT,PDT,PSY,IMD,GSU,PSU]"
61959076,Landon,McConnell,"[FMD,PDT,PSY,OPH,OTO,ANT,EMD]"
22192018,Braelynn,Beck,"[OBG,FMD,IMD,NRP,GSU,PSU]"
90477413,Brecken,Tang,"[FMD,NRO,ORS,OTO,PSY,IMD,DMP,DMT,DRA]"
88377877,Boston,McMillan,"[FMD,ANT,DMP,IMD,EMD,OBG]"
24754736,Mckenzie,Ramsey,"[PSY,DMT,OTO,FMD,IMD,OBG,EMD]"
52707882,Vincenzo,Rich,"[IMD,FMD,OBG,EMD,PDT,PSU]"
63275430,Alayna,Martinez,"[ANT,FMD,EMD,PSY,IMD,GSU]"
53860526,Lorelai,Mejia,"[IMD,NRO,ANT,FMD,NRS,OTO,PDT]"
86880818,Matteo,Weber,"[FMD,IMD,PSY,DRA,EMD,OPH,ORS,GSU,OBG,NRO]"
28612953,Sutton,Bryan,"[FMD,ANT,IMD,PDT,DRA,PSY,OPH,GSU,PSU,EMD]"
95762946,Mya,Mullins,"[DMT,IMD,FMD,GSU,ANT,PSY,EMD]"
25393127,Jayda,Lu,"[IMD,PSU,FMD,ORS,OBG,OPH,PSY,DMT]"
17014033,Izabella,Frank,"[FMD,ANT,EMD,IMD,OBG,GSU,PDT]"
72719828,Cal,Short,"[OPH,GSU,FMD,IMD,PMR,DRA,PDT]"
66457788,Ansley,Massey,"[PDT,DRA,PSY,IMD,EMD,CSU,FMD,ROC]"
25649745,Shane,Bonilla,"[IMD,PSY,FMD,DRA,ANT,EMD,URO]"
76750317,Cecilia,Atkinson,"[FMD,DRA,GSU,PDT,IMD,NRS,ANT,OBG,OTO]"
84432958,Israel,Frazier,"[OPH,IMD,ANT,GSU,FMD,URO]"
55865802,Ridge,Jimenez,"[FMD,IMD,PDT,PSY,DRA,OPH]"
19889491,Ernesto,Estrada,"[ORS,FMD,OPH,IMD,NRO,PDT,ANT,EMD,GSU]"
95676206,London,Ingram,"[FMD,ANT,DMP,ORS,ROC,OBG,PSY]"
23427570,Leo,Webster,"[IMD,ANT,ROC,FMD,EMD,OBG,NRS]"
18124382,Fernando,Parrish,"[FMD,IMD,DRA,GSU,PSU,ROC]"
66157945,Rex,Coleman,"[IMD,FMD,PSY,ANT,GSU,MGG]"
49108790,Ali,Dawson,"[PDR,PMR,ORS,FMD,PDT,NRS]"
37577308,Mathias,Webster,"[FMD,EMD,IMD,OBG,ANT,PSY,PDT,NRP]"
95799081,Landon,Moore,"[FMD,PDT,PSY,IMD,GSU,DMT,ANT,DRA]"
29541875,Ivan,Michael,"[FMD,ANT,IMD,PSY,GSU,PDT,OPH,EMD,DRA]"
74953615,Jaycee,Banks,"[OBG,FMD,PSY,IMD,PDT,OPH,DRA]"
18655844,Saul,Potter,"[PSY,FMD,GSU,PDT,EMD,URO,ANT,ORS]"
46756462,Fiona,Pollard,"[DRA,FMD,ANT,DMT,IMD,OPH,NRO,PDT,ORS,EMD]"
16922918,Isabelle,Cunningham,"[FMD,CSU,PMR,PDT,DRA,ANT,ORS,NRO]"
37882534,Dallas,Perry,"[IMD,FMD,DRA,OBG,ANT,PSY,NRO,PDR,DMT]"
16873867,Isabela,Chung,"[ROC,PSY,PDT,FMD,IMD,DRA,ANT]"
97186586,Callen,Gilmore,"[IMD,FMD,ROC,DRA,GSU,PSU,ANT,OPH,MGG,EMD]"
50777760,Jason,Nichols,"[EMD,DRA,FMD,GSU,PDT,ROC,PSY]"
83239421,Malaysia,Orr,"[IMD,FMD,PDT,OPH,MMI,PSY,ANT,GSU,DMT]"
19381784,Forrest,Gutierrez,"[DRA,FMD,IMD,GSU,DMT,EMD,PSY]"
62532789,Sonny,Benson,"[PDT,FMD,IMD,URO,PSY,ORS,ANT,PSU,OBG,PMR]"
42182166,Nalani,Moss,"[FMD,EMD,IMD,ANT,NMD,OPH,GSU,DMT]"
43834723,Armando,Barron,"[DRA,FMD,GSU,ORS,EMD,IMD]"
94442363,Sarah,Ahmed,"[FMD,PDT,IMD,PSY,NRO,DRA,GSU,EMD,URO]"
49809758,Grayson,Todd,"[FMD,IMD,ANT,NRO,DMP,EMD,PDT,PMR,GSU,PSY]"
34276982,Brayan,Frazier,"[FMD,OTO,VSU,PDT,ANT,IMD,OBG]"
66549194,Alexandra,Nolan,"[FMD,URO,EMD,ANT,IMD,ORS,PSY,ROC,OTO,OBG]"
82063950,Zyair,Kaur,"[VSU,PDT,FMD,PSY,OBG,FME,EMD,ANT]"
56325331,Collin,Dickson,"[IMD,FMD,ORS,OPH,URO,PSY,OBG,ANT,GSU]"
46191909,Cody,Larsen,"[PDT,FMD,ORS,IMD,ANT,PSY,DRA,OTO,PMR,OBG]"
32568636,Alana,Terry,"[FMD,IMD,ANT,PSU,OBG,DRA,PDT,GSU]"
88971809,Jeremiah,Benjamin,"[FMD,IMD,PSU,ANT,DMT,CSU,ORS,PSY,PDT]"
69086340,Maren,Stanley,"[FMD,DMP,IMD,PSY,DMT,PMR,DRA,OBG,ANT]"
47285916,Anders,Robbins,"[FMD,PDT,PSU,IMD,EMD,PSY,DMT,OTO,DRA,OBG]"
61649124,Trinity,Massey,"[FMD,PDT,FME,DRA,IMD,EMD,GSU,ANT,NRO]"
14665394,Major,Phelps,"[FMD,DRA,IMD,EMD,PDT,OBG,ANT,PSY]"
61143918,Kendall,Kennedy,"[FMD,IMD,ROC,ORS,OBG,EMD,PSU]"
11918330,Galilea,Donovan,"[PDT,OBG,FMD,IMD,PSU,DMT,ANT,NRO,ORS]"
47914693,Kataleya,Terrell,"[PSY,FMD,ANT,IMD,NRO,PDT,ORS,DRA,GSU]"
63255288,Nayeli,Orr,"[IMD,EMD,NRP,FMD,PDT,PSU,ANT,PSY,DRA]"
15295443,Fabian,O’Neal,"[FMD,DMT,IMD,GSU,DRA,PSY]"
29076233,Nathalie,Salas,"[ANT,OTO,IMD,FMD,DCP,PDT,VSU,NRS,OPH]"
19026523,Krew,Allison,"[FMD,ANT,OBG,PSU,IMD,PSY,OPH]"
23000726,Mila,Farrell,"[ANT,PDT,FMD,IMD,OBG,NRP,DMT,PSY,GSU]"
78333521,Alison,Orr,"[IMD,EMD,FMD,ORS,PMR,OPH]"
37610075,Judson,Barnes,"[FMD,IMD,OPH,PSY,URO,ORS,DRA]"
52440970,Aliyah,Odom,"[FMD,ANT,IMD,DRA,OBG,GSU,PSY]"
12220929,Melvin,Gentry,"[IMD,FMD,OBG,PDT,PSY,ANT,OPH]"
65784982,Valerie,Baldwin,"[DRA,PMR,FMD,GSU,EMD,PSY,PDT,IMD,ANT,ORS]"
25300576,Marleigh,Mendez,"[FMD,PMR,ANT,ORS,NRS,DRA,IMD]"
54745842,Maddox,Cortes,"[FMD,PSY,ROC,IMD,GSU,EMD,OBG,PDT,ANT]"
61558094,Audrey,Castillo,"[FMD,PSU,DRA,GSU,PSY,ANT,PDT]"
56289489,Valentina,Trejo,"[FMD,IMD,NRP,NRO,PSY,OPH,PSU,EMD,ANT]"
50239882,Emily,Johns,"[FMD,DMT,PSY,IMD,PDR,ANT,DRA,ORS,OBG,PDT]"
73921457,Ainhoa,Mendoza,"[FMD,IMD,PSU,DMP,GSU,ANT,URO]"
34029531,Peter,Lucero,"[PDT,FMD,EMD,IMD,ANT,DMP,FME,NMD,PSY]"
65245842,Rosalee,Knapp,"[FMD,DRA,ANT,OBG,EMD,IMD,PSY]"
76535972,Rosemary,Andrade,"[IMD,FMD,NRO,DMP,ANT,EMD,PSY,PDT]"
85285969,Emerie,Hughes,"[ROC,GSU,PSY,FMD,ANT,EMD]"
68084662,Preston,Navarro,"[FMD,IMD,EMD,ANT,PHF,OBG,PDT,FMI,NRO,OPH]"
84271413,Amir,Miller,"[FMD,IMD,ANT,PSY,GSU,OPH,DRA,PDT]"
40868492,Sylas,Dyer,"[FMD,ORS,ANT,IMD,NMD,VSU]"
86379816,Dayana,Moreno,"[FMD,PDT,GSU,IMD,EMD,OPH,DMT]"
25306969,Ainhoa,Schaefer,"[FMD,IMD,ORS,PDT,ROC,OBG,PSU]"
24256040,Louisa,Romero,"[DRA,IMD,URO,PDT,FMD,ANT,ORS,OTO,PSU]"
68120614,Shepard,Schmidt,"[PDT,PSY,FMD,GSU,ANT,EMD,ORS,DMT]"
45728367,Iker,Meadows,"[EMD,GSU,ANT,FMD,IMD,ORS,PSY,PDT,NRO]"
67348527,Uriel,Schwartz,"[FMD,IMD,OBG,PSY,NRO,OTO,ORS,ANT,PDT]"
61480493,Pablo,Wolfe,"[NRO,FMD,PSY,DMT,DRA,IMD]"
10958421,Colette,Dawson,"[FMD,EMD,PMR,DRA,OBG,PSY,IMD,NRS]"
83140363,Zechariah,O’Connell,"[FMD,PSY,FME,DRA,PDT,PMR,IMD,EMD]"
52830748,Nellie,Castaneda,"[PSY,URO,NRO,FMD,DRA,IMD,NRS]"
53621248,Yousef,Whitehead,"[DMT,IMD,PDT,ROC,FMD,ANT,PSY,NRO]"
60641214,Laura,Blevins,"[IMD,NRS,FMD,ANT,OBG,DRA,PDT]"
46854147,Madison,Xiong,"[DRA,FMD,PSY,ORS,IMD,EMD,GSU,ANT,PDT]"
34403171,Elisa,Duarte,"[FMD,DRA,IMD,ANT,PSY,PMR,PSU,CSU]"
41292922,Linda,Lamb,"[PSU,FMD,ANT,IMD,PDT,PSY,OBG,DRA,ORS,EMD]"
31304772,Logan,Howell,"[FMD,IMD,NRS,ANT,PDT,ORS,EMD,OBG,GSU,PSY]"
22829709,Ana,Sampson,"[EMD,FMD,ANT,PDT,IMD,OBG,ROC]"
78257474,Aylin,Maddox,"[FMD,IMD,GSU,URO,NRO,PSY,PDT,ANT,ORS,OBG]"
42650355,Ember,Strong,"[FMD,IMD,OBG,PSY,DMP,ORS,PDT,ANT]"
87754454,Cesar,Spencer,"[IMD,EMD,FMD,PSY,ROC,OPH,PDT,OBG]"
78981812,Haisley,Sanford,"[ANT,FMD,IMD,DRA,OPH,PSY,FME,PHF,EMD]"
23241502,Skyler,Spears,"[GSU,IMD,FMD,ANT,PDT,DRA,NRO]"
73485131,Titus,Waller,"[FMD,ANT,GSU,PSU,NRO,DMT,PSY,PDT,DRA,IMD]"
50968245,Bruce,Berry,"[IMD,FMD,OTO,MMI,PDT,DRA,PSY]"
40525895,Henrik,White,"[FMD,OTO,EMD,PSU,OBG,IMD,PSY,ANT,OPH]"
62442367,Caroline,Stafford,"[FMD,PSY,ANT,IMD,EMD,DRA,URO]"
82255993,Westley,Underwood,"[IMD,FMD,ANT,OBG,OPH,DMP,PSY,ORS,URO]"
33929214,Hayden,Levy,"[FMD,IMD,ANT,GSU,DMP,EMD,DMT]"
46397666,Kalani,Savage,"[IMD,FME,FMD,PSY,ANT,DRA,ROC,PDT,EMD,DMT]"
88640279,Emersyn,Eaton,"[IMD,FMD,OBG,GSU,PDT,OPH]"
69227010,Rey,Middleton,"[FMD,IMD,NRP,PSU,PDT,PSY,ANT,NRO]"
70956244,Chana,Tanner,"[FMD,EMD,PDT,PSY,URO,IMD,DMT,ANT,GSU]"
34556966,Reyna,Hammond,"[ANT,IMD,FMD,PDT,EMD,PSU]"
33894799,Thatcher,McCarthy,"[IMD,ANT,ORS,FMD,DMT,PSU]"
27645964,Kamryn,Navarro,"[ORS,IMD,OBG,CSU,FMD,ANT,GSU]"
73891204,Eloise,Person,"[FMD,NPA,OTO,PMR,DMP,EMD,OPH,DRA,GSU,ANT]"
39646763,Meadow,Ward,"[IMD,OBG,EMD,PDT,GSU,DMP,FMD,ANT,ORS,DRA]"
63341137,Johnny,Martinez,"[DRA,FMD,IMD,FME,NRO,PSY,DMT,GSU,OPH]"
53267639,Halle,Page,"[FMD,ANT,IMD,PSY,OBG,PDT]"
79337046,Alice,Lloyd,"[EMD,OPH,FMD,ORS,MGG,PSU,OBG,ANT,IMD,PSY]"
55289588,Zayne,McCormick,"[FMD,OBG,PDT,IMD,OPH,EMD,PSY,ANT,DMT,HEP]"
27475671,Raven,Atkinson,"[OBG,FMD,EMD,PDT,IMD,GSU,ORS,DRA,ANT]"
32264302,Jazmin,Whitehead,"[FMD,ANT,IMD,PSY,OBG,PSU]"
54516485,Benson,Watts,"[FMD,IMD,DMT,GSU,DRA,ANT,PDT,ROC,NRO,PMR]"
92294002,Rory,Harvey,"[FMD,IMD,PDT,CSU,DRA,PSY,ANT,OTO,PSU,PHF]"
70537408,Truett,Landry,"[FMD,GSU,IMD,NPA,EMD,NRS,OBG,DRA]"
93651851,Edwin,Dalton,"[PDT,FMD,DRA,URO,ANT,IMD,OBG,PSY,EMD,PSU]"
35021129,Amalia,Alvarez,"[IMD,FMD,PSY,ORS,ANT,OBG]"
69010100,Alicia,Jacobs,"[FMD,IMD,ANT,DMT,PDT,EMD]"
71391567,Kairi,Galindo,"[FMD,ORS,DRA,OPH,EMD,PSY]"
39265223,Harris,Hail,"[PSY,FMD,PHF,PDT,ORS,IMD,PMR,OPH]"
29514326,Dorian,Weiss,"[FMD,IMD,OBG,MMI,NRO,PDT,OPH]"
53208440,Asa,Carey,"[FMD,OPH,DRA,IMD,PSU,ANT]"
79384218,Mallory,Brewer,"[EMD,ANT,FMD,PSY,NRO,IMD,PDT]"
24060553,Ryan,Ellis,"[FMD,EMD,GSU,CSU,PSY,PSU]"
15607773,Kensley,Aguirre,"[PDT,FMD,PSY,IMD,MGG,EMD,URO,ANT,OPH,OBG]"
91504117,Addilynn,Melton,"[OBG,ANT,FMD,IMD,PDT,DMP,PSY,DMT,GSU]"
23346896,Liana,Love,"[FMD,PSY,IMD,DRA,DMT,PSU,CSU,EMD,PDT]"
23671214,Holland,Lloyd,"[ANT,FMD,PDT,IMD,PDR,NRO,EMD,DRA,PSY,PSU]"
86074978,Lukas,Pearson,"[FMD,PDT,OTO,IMD,PSY,OBG,ANT,EMD]"
23949655,Giuliana,Snow,"[IMD,PSU,ANT,FMD,PDT,NRO,PSY,OBG,DRA]"
49072826,Danna,Kennedy,"[FMD,IMD,ANT,URO,PSY,GSU,DMT]"
72468529,Emery,Atkinson,"[EMD,IMD,FMD,PDT,PSY,ANT,CSU,URO]"
92321822,Landry,Duffy,"[DRA,ANT,FMD,DMP,IMD,PDT,PMR]"
51342477,Laila,Casey,"[PSY,FMD,ANT,IMD,PHF,DRA,OTO,ROC,MGG,NRS]"
41693023,Norah,Ramirez,"[ANT,DRA,FMD,EMD,IMD,NRS,PSY,NRO,OBG]"
53070996,Eloise,Ellis,"[IMD,OBG,FMD,PDT,ANT,GSU,ORS,DMT]"
29599460,Oliver,Dunn,"[IMD,PDT,PSY,FMD,ORS,OTO,DMT,EMD,DMP,FME]"
85096368,Ari,Callahan,"[PDT,FMD,IMD,PSY,OPH,NRS,PSU,ANT,ORS]"
64758094,Maximiliano,Bonilla,"[PSU,IMD,DRA,FMD,PDT,PSY,DMT,ANT,PMR,EMD]"
29082193,Anthony,Fox,"[ORS,NRO,FMD,ROC,PSY,DMT,ANT,IMD,DRA]"
23273709,Zain,Chandler,"[FMD,GSU,ANT,IMD,PSY,PSU,DRA]"
19573416,Iris,Roth,"[IMD,PSY,ANT,FMD,GSU,OBG,DMT,NRP,DMP]"
49558769,Renata,Hickman,"[ANT,PDT,IMD,FMD,DMP,OBG,PSY,PSU]"
62008044,Helen,Robinson,"[IMD,NRO,PDT,FMD,GSU,ANT,PSY,OBG,ORS,DMT]"
79738290,Jared,Richard,"[FMD,DRA,ANT,DMT,IMD,GSU,ORS,PSY]"
76008138,Amber,Rollins,"[FMD,IMD,PSY,NRO,PDT,DRA]"
24356839,Lyric,Simmons,"[ANT,FMD,IMD,PSY,DRA,ROC,OBG,OTO,GSU]"
44409497,Kian,Phan,"[FMD,MMI,PSY,ANT,IMD,DRA,PDT]"
75304932,Mariam,Pope,"[FMD,NRO,EMD,IMD,DMT,OTO,PSY,GSU]"
42789132,Ronin,Wright,"[PSU,FMD,OBG,IMD,PSY,PDT,OPH,EMD,ROC,DRA]"
66916514,Mateo,Garrett,"[OPH,ANT,DMT,GSU,PDT,FMD]"
41283864,Abram,Rollins,"[ANT,OPH,FMD,GSU,IMD,PSY]"
81075742,Jase,Fowler,"[FMD,NMD,VSU,IMD,PSY,PSU,GSU]"
36230107,Karsyn,Walters,"[PSY,FMD,DMP,GSU,IMD,EMD]"
35190864,Milani,Carson,"[FMD,IMD,DRA,EMD,DMP,PDT]"
26569099,Camille,Dejesus,"[OBG,IMD,GSU,FMD,PSY,ANT,PMR,EMD,DRA,OTO]"
92260048,Marcelo,Delacruz,"[IMD,DRA,FMD,PSY,PHF,ANT,NRS,PDT,GSU,NRO]"
33143388,Leandro,Reilly,"[FMD,IMD,DMP,PSY,DMT,ORS,OPH]"
63902959,Zachariah,Roach,"[GSU,FMD,PSY,NRS,IMD,FME,ANT]"
44265179,Kamryn,Ramirez,"[DMT,FMD,DRA,FMI,PDT,EMD,OBG,ANT,PSY]"
13412283,Fox,Franco,"[FMD,ORS,DMP,IMD,PDT,OPH,PSY,ANT,DMT]"
79299880,Steven,Mason,"[FMD,PSY,NRS,IMD,DMP,DMT,PMR,PSU]"
57778856,Bethany,Case,"[PDT,NRO,FMD,PSY,IMD,VSU]"
96146101,Victoria,Gibbs,"[FMD,IMD,PSY,CSU,ANT,ANC,ROC,FME,GSU,NRO]"
77312996,Danielle,Ochoa,"[ORS,PSU,FMD,EMD,PSY,GSU,URO,IMD,DMT]"
47640461,Tadeo,Guevara,"[EMD,FMD,DMT,PSY,GSU,IMD,ANT,PDT,OTO,DRA]"
84942593,Maleah,Hickman,"[FMD,PSY,PDT,ORS,DMT,EMD,IMD,ROC,GSU]"
64024295,Beatrice,Chandler,"[DMT,FMD,DRA,OBG,IMD,ANT,PMR]"
35910251,Dakota,Martin,"[FMD,IMD,ORS,ANT,EMD,PDT,DRA,CSU,PSY,NRO]"
57353691,Jianna,Andersen,"[IMD,NRO,FMD,ANT,PSY,DMT,PDT,GSU]"
63030361,Sofia,Frye,"[FMD,DRA,IMD,ANT,URO,GSU,ORS,PDT]"
97317631,Aileen,Hopkins,"[IMD,GSU,PSY,NPA,ANC,FMD,OBG]"
99342994,Milani,Humphrey,"[FMD,GSU,DMT,FME,PDT,PSY,IMD,OBG,ANT,CSU]"
25738892,Raven,Walsh,"[DRA,IMD,FMD,ANT,CSU,PSY,PSU]"
60591424,Xzavier,Woodward,"[FMD,NRS,IMD,ANT,DRA,EMD]"
56170949,Emely,Frederick,"[FMD,OBG,PSY,IMD,ANT,GSU,ROC,EMD,PDT]"
34633562,Juliana,Schmidt,"[FMD,OBG,IMD,PSY,OPH,EMD]"
53961748,Patrick,Huynh,"[NRO,FMD,ANT,OBG,IMD,OPH,OTO,GSU,ROC,EMD]"
16520870,Izabella,Malone,"[ANT,IMD,PDT,EMD,PSU,URO,HEP,FMD,OBG,PSY]"
97756804,Zoey,Magana,"[FMD,URO,IMD,DRA,PSY,ANT,DMP]"
54495491,Grey,Leonard,"[PDT,FMD,IMD,EMD,DRA,PHF,ORS,OTO,OBG]"
92533716,Marshall,Murray,"[IMD,DMT,FMD,PSY,DRA,PDT,OBG,EMD,ANT]"
97130872,Harlow,Hicks,"[PDT,FMD,OTO,DMT,IMD,ANT,NRS,CSU,URO,GSU]"
82762450,Ryan,Knox,"[FMD,PSY,DMP,EMD,IMD,DMT,PSU,PDT,GSU,URO]"
22329585,Alma,McBride,"[DMT,DRA,PSY,FMD,IMD,FME,ANT,PDT]"
25611392,Lane,Macdonald,"[FMD,DMT,IMD,GSU,DMP,PSY,ORS,ANT,OPH,PDT]"
78447111,Keith,Ford,"[FMD,DRA,EMD,DMT,PSY,IMD,NRO,CSU]"
22542019,Bailey,Hawkins,"[OPH,FMD,IMD,EMD,DRA,MGG,PSY,OBG]"
61996696,Matteo,Landry,"[PDT,PSY,FMD,DRA,URO,IMD,ANT,OPH]"
92877104,Regina,Marquez,"[FMD,IMD,DRA,PDT,PSY,OBG,EMD,ANT]"
57301294,Blake,Hunter,"[FMD,IMD,EMD,GSU,PDT,ANT]"
66139672,Ruth,Hamilton,"[ANT,IMD,PSU,FMD,PSY,DRA,EMD]"
45842411,Halo,Vazquez,"[PSY,NRO,ANT,FMD,OPH,GSU,IMD,DRA]"
48206023,Hana,Salgado,"[IMD,ANT,EMD,FMD,PSY,DRA,GSU,PDT]"
68915734,Ben,Everett,"[IMD,FMD,ANT,PSY,ORS,NRS,DMT,PDT,PSU,GSU]"
26989675,Armani,Franco,"[PSY,IMD,FMD,OBG,PDT,PMR,GSU,OPH,NRP,DRA]"
87394773,Kenzo,Santiago,"[FMD,NRO,DRA,IMD,PSY,PDT]"
98469575,Ella,Dodson,"[FMD,EMD,PHF,ANT,DMT,IMD,PSY]"
11684756,Kinslee,Collier,"[ANT,IMD,DRA,FMD,GSU,EMD,PSY]"
39650791,Marcellus,Galvan,"[FMD,PDT,ANT,OBG,PSY,PSU,DRA]"
45835244,Stetson,Lam,"[PSY,IMD,ORS,ANT,FMD,DRA,PDT,DMP,FME]"
33940025,Luella,O’Donnell,"[FMD,PMR,PSY,PDT,ORS,GSU,IMD,DRA]"
90480343,Yasmin,Strickland,"[FMD,PDT,IMD,PSY,ANT,DMT,EMD,NRS,OPH]"
66180343,Lina,Monroe,"[FMD,DRA,IMD,PDR,PSY,NRO,OBG,PDT,PMR]"
75408078,Damir,West,"[OPH,PSY,PDT,ANT,NMD,FMD,PMR,IMD,GSU]"
31785548,Sunny,House,"[ORS,FMD,IMD,EMD,ANT,NRS,DRA,PDT,DMP]"
29249579,Truett,Gaines,"[FMD,PSY,PSU,DMT,IMD,ANT,EMD,PDT]"
18813071,Raul,Gillespie,"[FMD,ROC,IMD,DRA,ORS,ANT,EMD,PDT]"
80207462,Emmitt,Warner,"[FMD,ANT,GSU,ORS,NRO,PDT,PSY]"
41083740,Estelle,Hensley,"[FMD,NRO,EMD,PSY,NMD,PDT,IMD,OPH,ANT,PMR]"
80751398,Paula,Hinton,"[PDT,FMD,PMR,PSY,ORS,IMD,ANT]"
86332411,Layne,Kelley,"[PDT,FMD,IMD,DRA,EMD,PMR,PSY,ANT,GSU]"
42891805,Oakley,Copeland,"[IMD,FMD,GSU,DMT,DRA,EMD,OBG,ANT,NRO,PHF]"
99671125,Kamila,Lloyd,"[FMD,NRO,OTO,IMD,MGG,PSY]"
12985858,Khalil,Miranda,"[NRO,FMD,DMP,ANT,PSY,OBG,IMD,PMR,DMT,URO]"
63889898,Niko,Rocha,"[DRA,IMD,PSY,GSU,FMD,ORS]"
90957044,Elena,Reilly,"[ROC,IMD,FMD,ANT,PMR,PSY,EMD]"
78950296,Layton,Potter,"[GSU,PSY,DRA,FMD,IMD,PSU]"
49383064,Bonnie,Miller,"[PMR,ORS,FMD,IMD,MMI,DRA,PDT,URO,ROC,DMT]"
66909447,Ty,Fuller,"[FMD,IMD,PSY,PSU,FME,GSU,PDT,NRO,OBG,ANT]"
63909038,Beckham,Noble,"[OBG,FMD,PSY,PDR,IMD,PDT]"
32854383,Vincent,Chan,"[FMD,EMD,GSU,IMD,PDT,ANT,NRO,ANC,PSU,OPH]"
47500163,Elyse,Carson,"[FMD,IMD,ANT,DRA,EMD,GSU,OBG]"
63119808,Roselyn,Ingram,"[PSY,ANT,IMD,DMT,FMD,FME,ORS,GSU,DRA,OPH]"
48443156,Joaquin,Barker,"[FMD,PSY,IMD,DRA,OBG,MGG,NRS]"
21697622,Augustine,Simmons,"[OTO,IMD,FMD,GSU,DMP,PSY,ORS,VSU]"
88819426,Landyn,Nguyen,"[FMD,ORS,PSY,OPH,IMD,ANT]"
17130737,Flynn,Dalton,"[IMD,FMD,ORS,DRA,PDT,OBG]"
87400257,Caiden,Hernandez,"[PSY,FMD,ANT,PDT,IMD,NRS,DRA,OTO,ROC]"
56233698,Wyatt,Poole,"[PDT,EMD,FMD,PSU,DMP,PSY,IMD]"
19666419,Michael,Daniel,"[ROC,ANT,FMD,DMP,OBG,FME]"
27482137,Ashlynn,Strickland,"[FMD,IMD,ROC,PSU,OPH,PDT,PSY,FME,GSU,URO]"
29097369,Adalynn,Richardson,"[FMD,PDT,IMD,PSU,ANT,OBG,DMT]"
44426765,Jayce,Greer,"[IMD,ANT,NRO,FMD,OPH,PSY,OTO,DRA]"
89717655,Rose,Stevenson,"[FMD,IMD,EMD,DMT,NRO,ORS,PSU,PSY,DRA]"
37253382,Bodie,Park,"[FMD,ANT,IMD,PSY,VSU,DRA,PSU,OBG]"
95704434,Cleo,Galvan,"[IMD,FMD,ANT,PDT,ROC,PSY,OBG,NRS,NRP]"
59714524,Sam,Schroeder,"[ANT,DRA,FMD,IMD,OBG,ROC,EMD,VSU,PDT,PSY]"
11220986,Jolene,Vaughan,"[OBG,ANT,PDT,FMD,DMP,PSY,IMD]"
73045078,Cynthia,Little,"[ORS,EMD,IMD,PMR,PDT,FMD,GSU,PSY]"
63734242,Antonella,Morse,"[OTO,IMD,FMD,PSY,GSU,PDT,OBG]"
42404754,Alex,Austin,"[ANT,IMD,FMD,OBG,EMD,PSY]"
35226684,Alma,Zuniga,"[IMD,FMD,OBG,OPH,ORS,ANT,GSU]"
28629050,Tripp,Black,"[PDT,FMD,PMR,MGG,PSU,IMD,ANT,PSY,URO]"
63812456,Parker,Luna,"[FMD,MGG,DRA,ANT,OPH,IMD]"
92457394,Oakley,Lim,"[IMD,ANT,OBG,NPA,FMD,NRS,PDT,EMD,DRA,PSY]"
67780805,Cynthia,Owen,"[FMD,IMD,GSU,PSY,DRA,ANT,OPH,EMD,PSU,PMR]"
47968681,Ruben,Carroll,"[FMD,NRO,IMD,ANT,EMD,PSY,OBG,GSU,PSU]"
67777387,Ocean,Ward,"[IMD,FMD,EMD,PSY,URO,PDT,DRA,NPA]"
32279284,Foster,Cook,"[OTO,IMD,FMD,PSY,ANT,DMP,ROC,OBG]"
39789830,Maria,Vance,"[FMD,IMD,PDT,PMR,EMD,PSU,DMT,PSY]"
68172978,Jamari,Roman,"[DRA,IMD,FMD,PSY,DMT,PDT,OPH,OBG,PMR]"
56071875,Reyna,Singleton,"[IMD,FMD,ANT,DRA,EMD,OBG,ORS,PDT,ROC]"
