id,firstname,lastname,rol
20498788,Soren,Bryant,"[IMD,FMD,PSY,DMT,ANT,NRP]"
84813074,Gabriel,Valencia,"[IMD,NPA,ANT,FMD,EMD,PDT,DRA,NRP,ROC,NRS]"
13935731,Jenesis,Todd,"[FMD,PSU,DRA,PSY,PDT,EMD,OBG]"
35619934,Kataleya,Franklin,"[PSY,FMD,IMD,OBG,PDT,OTO,DMT]"
91401371,Kaysen,Arellano,"[FMD,NMD,IMD,OBG,DMT,DMP,PDT]"
63679455,Edward,Huffman,"[FMD,PMR,OBG,DMT,IMD,PSY]"
51015150,Matteo,Landry,"[FMD,IMD,ANT,EMD,CSU,PSY,URO,OPH,DMT]"
87274502,Aliya,French,"[FMD,DMT,IMD,OPH,PSY,PDT,NRO,ANT,DRA]"
41121425,Ermias,Miranda,"[FMD,PSY,OBG,PDT,EMD,DMT,OTO]"
86859477,Gage,Powers,"[FMD,IMD,EMD,PSY,DRA,PDT,NRS,PMR]"
95066089,Keanu,Barron,"[FMD,IMD,GSU,NRO,ANT,DRA,PDT]"
15444402,Zachariah,Zavala,"[FMD,IMD,ANT,EMD,PDT,DRA,ORS,OBG,PSY]"
86958651,Wells,McMillan,"[PSY,ORS,FMD,DMT,OTO,IMD,EMD,ROC,PMR,NRS]"
81188609,Raquel,Ponce,"[IMD,PSY,ANT,FMD,OBG,PDT,URO,DRA]"
80754873,Eliseo,Clayton,"[IMD,FMD,DRA,ORS,ANT,NRP,OTO,PDT,EMD,PSY]"
34404400,Harleigh,Garza,"[IMD,FMD,PSY,DMT,EMD,OBG,ORS,GSU,ANT,NRS]"
22041600,Alexis,Harrison,"[PSY,PDT,FMD,IMD,DMP,DRA,OBG,PSU,NRS]"
71504725,Addilynn,Lawrence,"[IMD,FMD,GSU,NRS,EMD,ANT,ORS]"
84576649,Mabel,Chambers,"[FMD,DRA,NMD,PSY,ANT,EMD]"
31711282,Opal,Lara,"[PDT,FMD,IMD,ROC,PSY,ANT,NMD,GSU]"
21864622,Fallon,Conley,"[FMD,IMD,ANT,DRA,OBG,PDT]"
21477734,Sebastian,Dudley,"[FMD,IMD,NRO,EMD,PDT,ANT]"
45481605,Drew,Lara,"[FMD,PDT,IMD,EMD,NRP,ANT,DRA,NMD,OPH]"
23148935,Maxwell,Armstrong,"[IMD,FMD,PDT,OBG,OPH,ANT,DRA]"
71456482,Marcel,Compton,"[PHF,OBG,DRA,IMD,FMD,ROC,GSU,PSY,ANT]"
39706430,Avery,Harper,"[FMD,IMD,OBG,PDT,NRS,ANT,PMR]"
96452379,Alaya,Sellers,"[PSY,PDT,ORS,IMD,FMD,ANT,DMP]"
34726412,Demetrius,Cole,"[OTO,IMD,FMD,PSU,PSY,ANT,NRO,ANC,EMD]"
24374122,Lina,Kline,"[IMD,FMD,EMD,PDT,ORS,PSY,DMP,OPH]"
20654238,Evangeline,Terrell,"[FMD,OPH,IMD,ROC,PDR,DRA,GSU]"
74787952,Madisyn,Santiago,"[FMD,OBG,IMD,PDT,ANT,NRP]"
92098501,Dangelo,Hubbard,"[URO,FMD,IMD,PSY,ANT,PDT,DCP,OPH]"
14417151,Egypt,Marsh,"[IMD,PSU,FMD,DRA,PSY,PDT,ANT,OBG]"
12595140,Raquel,Weber,"[IMD,FMD,PSY,DMP,ANT,PDT,OPH,ORS]"
41671667,Omar,Guzman,"[FMD,ORS,DRA,ANT,IMD,ROC]"
31310743,Cayden,Williamson,"[NRO,FMD,PSY,DMP,PDT,URO,ANT,IMD]"
59056048,Boden,Ramsey,"[FMD,IMD,GSU,ANT,ORS,EMD,DMT,NRO,PSU,PDT]"
72347177,Graham,Lyons,"[FMD,IMD,NRO,PSY,DRA,ORS,ANT,VSU,GSU,EMD]"
99508533,Kane,Marks,"[IMD,URO,PSY,OPH,ANT,FMD,DMT]"
48038594,Flora,Jimenez,"[FMD,ANT,EMD,DRA,IMD,DMT,PSY]"
33270316,Omari,Wood,"[PSY,OPH,FMD,IMD,OBG,ANT,PSU,PDT,EMD,DRA]"
40302125,Madilynn,Rosario,"[FMD,IMD,PDT,DRA,ROC,ANT,PSY,PMR,CSU,VSU]"
48365214,Zaylee,Gonzalez,"[FMD,IMD,DMP,ANT,DMT,EMD,PDT,GSU]"
91966841,Shay,Watkins,"[FMD,NPA,ANT,GSU,IMD,OBG]"
21023944,Maximiliano,Velazquez,"[FMD,IMD,PDT,OBG,OPH,DMP,ANT,FME,PSY]"
73182698,Christina,Hinton,"[FMD,IMD,PDT,PSY,GSU,ORS,OPH]"
25096548,Jaime,Williams,"[IMD,PDT,FMD,OBG,EMD,GSU,ANT,DRA,DMT]"
61693802,Raven,Cervantes,"[FMD,IMD,FMI,PSU,DMT,ANT,PDT,PSY,EMD]"
74375344,Scarlet,McCoy,"[ANT,FMD,OTO,DMT,DRA,IMD,PDT]"
60948011,Myla,Larson,"[IMD,FMD,PSY,ANT,URO,DRA]"
76435570,Artemis,Zamora,"[FMD,PDT,GSU,OPH,IMD,PSY,PSU,OBG]"
27713391,Royal,Conner,"[FMD,PSY,IMD,OBG,ANT,PMR]"
48425819,Jacob,Flores,"[FMD,IMD,OPH,PSY,DRA,GSU,OBG,EMD,ANT,ORS]"
99553392,Eden,Cortez,"[ORS,FMD,URO,EMD,IMD,PSY]"
27768286,Henry,Mullen,"[ORS,PDT,FMD,IMD,OBG,PMR]"
25085371,Grey,Logan,"[IMD,ANT,FMD,PSY,NRS,ORS]"
74158554,Irene,Adkins,"[FMD,IMD,OTO,ANT,FMI,EMD,ORS]"
37850680,Jessica,Bonilla,"[FMD,OBG,DMT,IMD,DRA,ANT,GSU,PSY]"
69289494,Ainhoa,Mendoza,"[MGG,NRO,FMD,IMD,PSU,DMT,DRA,PDT]"
21796103,Aliya,McClain,"[ROC,FMD,PSY,IMD,DRA,ANT,OPH]"
22600116,Esme,McClain,"[FMD,PSY,NMD,PDT,ANT,DMT,IMD]"
59638395,Katalina,Lindsey,"[ORS,IMD,URO,FMD,PSY,PDT,ANT,CSU,OPH]"
94165661,Alayna,Savage,"[FMD,IMD,PDT,EMD,ROC,PSY,ANT,GSU,PMR]"
30980186,Kamila,Reeves,"[PSY,FMD,OBG,IMD,PMR,EMD]"
72306398,Hadlee,Schmidt,"[NRS,PDT,IMD,FMD,PSY,ORS]"
71129498,Ruth,McPherson,"[FMD,URO,IMD,DMP,PSY,ANT,GSU,EMD,DRA]"
36716788,Ryan,Swanson,"[FMD,IMD,NRO,PDT,PSY,PMR,CSU]"
36629092,Aila,Walsh,"[ANT,FMD,IMD,PDT,EMD,PSY,DRA,PHP,PSU,OBG]"
42702475,Davion,Cross,"[FMD,IMD,PSY,ORS,GSU,DRA,NRS,OBG,EMD,ANT]"
40715983,Noah,Gray,"[FMD,PSY,IMD,ORS,OBG,DRA]"
68872899,Kyrie,Davila,"[FMD,IMD,OBG,ANT,PSY,ORS,GSU,PDT,EMD,CSU]"
21432234,Julius,Harrison,"[ORS,FMD,PSY,OPH,IMD,PMR,NRO,EMD,DCP,ANT]"
69661735,Kyree,Bond,"[IMD,ORS,OBG,FMD,FME,PSU]"
56876575,Kayla,Odom,"[PDT,FMD,IMD,OPH,PSY,DMT,ANT,EMD,OBG]"
48728152,Cadence,Ortega,"[DRA,OPH,MGG,IMD,FMD,ORS,PSY,ANT]"
32684702,Eve,Stein,"[FMD,PDT,PSY,FMI,IMD,NRS,GSU,DRA,OPH]"
30059590,Blaire,Melendez,"[IMD,FMD,PSY,NRS,PDT,DRA,GSU]"
21213491,Nash,Ayala,"[OTO,FMD,PSY,PDT,OPH,IMD,DMT]"
12630971,Adelina,McKenzie,"[FMD,ANT,IMD,EMD,GSU,FME]"
60030735,Ada,Romero,"[IMD,FMD,ANT,GSU,PDT,CSU]"
82462108,Jensen,Robbins,"[FMD,IMD,ANT,EMD,FME,DMT,ORS,PSY]"
79996713,Emmanuel,Clay,"[PDT,IMD,FMD,EMD,PSY,NRS,OTO]"
57561583,Joey,Blevins,"[IMD,FMD,EMD,PSY,PDT,ORS,ROC,ANT,DRA,NRS]"
43716962,Mercy,Pruitt,"[FMD,PSY,ROC,ORS,ANT,IMD,EMD]"
88518773,Millie,Pennington,"[GSU,FMD,IMD,PSY,OBG,ANT,EMD,PSU,DRA,PMR]"
61243428,Yousef,Shepherd,"[PDT,FMD,OPH,IMD,ORS,PSY,PMR]"
15199115,Alayah,Floyd,"[FMD,IMD,GSU,EMD,DRA,OPH,PSY,ROC,ANT,PSU]"
27622756,Paisleigh,McBride,"[ANT,FMD,PSY,IMD,PSU,GSU,ORS,EMD,PDT,DRA]"
91202421,Michaela,Clarke,"[FMD,CSU,PSY,DMT,IMD,DMP,OBG,PDT,ANT]"
16313123,Eduardo,Grant,"[FMD,IMD,NRO,EMD,ANT,PSY]"
52859166,Maddox,Travis,"[IMD,OPH,FMD,EMD,ORS,OBG,OTO,PDT,DRA,PSY]"
51222341,Raya,Wood,"[OBG,FMD,ANT,PSY,IMD,EMD,PDT,OPH]"
64306552,Alaina,Rowland,"[FMD,PSY,URO,IMD,DRA,ANT,ROC,PDT,EMD,OPH]"
51138725,Leighton,Glass,"[DRA,PHF,FMD,NRO,PSY,ANT,ROC,IMD,EMD]"
35047894,Tate,Harper,"[FMD,EMD,IMD,ORS,ANT,PSU]"
81927557,Waylon,Huffman,"[FMD,PDT,IMD,ANT,PSY,OBG,EMD]"
74961921,Cal,Cain,"[FMD,OPH,ROC,PSY,OBG,IMD,ANT]"
43478500,Raiden,Zuniga,"[IMD,PDT,FMD,PSY,ANT,DMT,OPH]"
61619992,Laney,Jarvis,"[FMD,DRA,IMD,URO,PDT,GSU,EMD]"
21182242,Nyla,Melendez,"[FMD,DRA,URO,IMD,PSU,EMD]"
28490393,Lyric,Cox,"[FMD,PSY,IMD,GSU,PDT,OPH,ANT]"
58147427,Emerson,Cohen,"[FMD,PDT,ANT,PSY,IMD,DCP,NRO,DRA,EMD,URO]"
67003309,Kyler,Day,"[FMD,URO,PMR,IMD,PDT,MGG]"
63653952,Ellis,Hendrix,"[ANT,PSU,FMD,PDT,DMP,EMD,PSY,OPH]"
28117843,Ricardo,Sullivan,"[DMT,FMD,IMD,ANT,GSU,ORS,URO,PHF,MMI,EMD]"
83930716,Crew,Delacruz,"[IMD,FMD,EMD,ANT,DMP,PSY,GSU,NRO,OBG]"
87594026,Corbin,Barton,"[ANT,FMD,IMD,PDT,PSY,DMT,ROC,DRA]"
58861808,Isabela,White,"[FMD,ANT,PDT,IMD,PSY,OBG,EMD]"
15753209,Victor,Myers,"[IMD,NRS,FMD,ANT,PDT,DRA,PSY,EMD,DMT]"
61233479,Lucy,Santos,"[IMD,FMD,URO,DMP,PSY,PMR,ANT,MMI,DRA]"
74024343,Gatlin,Bailey,"[PSY,IMD,FMD,PDT,DRA,ROC,ANT,EMD,DMP]"
45638271,Quinton,Schneider,"[FMD,IMD,PSY,PDT,ORS,PSU,EMD,DMT]"
47243861,Mario,Everett,"[OBG,DRA,PSY,IMD,FMD,ROC,GSU,PMR,ANT]"
86922543,Emily,Johns,"[IMD,FMD,PSU,PSY,PDT,GSU]"
91337831,Jesus,McCoy,"[PDT,FMD,DRA,IMD,ANT,PSY,DMT,OBG,PSU,GSU]"
51875850,Aila,Rodgers,"[IMD,PDT,PSY,FMD,DRA,OTO,OBG]"
11728294,Kiaan,Barry,"[EMD,FMD,IMD,ANT,PSU,OPH,PMR]"
39454887,Ricardo,Welch,"[OPH,GSU,IMD,EMD,FMD,DRA,PSY]"
57537307,Aspen,Huber,"[DMP,PSU,FMD,ANT,DRA,NRO,IMD]"
67347623,Clare,Swanson,"[FMD,IMD,PSY,DRA,ORS,PDT,PSU,ANT,PMR,NRO]"
12982668,Liam,Elliott,"[ORS,FMD,OPH,DRA,IMD,VSU,ANT,OBG,PDT]"
94474727,Salem,Bond,"[FMD,VSU,PDT,GSU,OBG,IMD,ANT,PSY,EMD]"
19315292,Jakobe,Bridges,"[DMP,FMD,IMD,DMT,DRA,PSY,NRO,ROC]"
88593151,Solomon,Stevenson,"[ANT,FMD,IMD,OBG,PSU,PSY,PDT,ROC]"
90181870,Jaxson,Walker,"[FMD,PDT,OTO,GSU,DMT,IMD,OPH]"
67123413,Miriam,Diaz,"[FMD,PSY,IMD,ORS,CSU,DRA,PDT,FME,EMD]"
30851446,Briar,Jensen,"[IMD,FMD,PSY,ANT,PDT,EMD,OBG]"
73220204,Rey,Ellis,"[FMD,IMD,DRA,GSU,PSY,PDT,ANT,VSU,DMT,OPH]"
73267321,Esperanza,Waller,"[FMD,PDT,EMD,DMP,IMD,ANT]"
54291305,Addilyn,Larson,"[FMD,PSY,IMD,PDT,ANT,OBG,URO,DMT]"
49733169,Jaziel,Jones,"[FMD,ANT,MGG,IMD,ORS,PSY,DRA]"
95929919,Briar,Serrano,"[FMD,IMD,GSU,PSY,PHF,DRA,ANT,NRO,PSU,DMT]"
57557267,Capri,Atkinson,"[PSY,IMD,FMD,DRA,NRO,GSU]"
55131355,Christian,Waters,"[IMD,ANT,FMD,PSU,PSY,DRA]"
71018040,Antonella,Jaramillo,"[PSY,FMD,IMD,OPH,EMD,PMR,PDT,NRS,FME,ANT]"
50778438,Harold,Hodges,"[DMT,FMD,IMD,PHP,PSY,ANT,EMD,GSU]"
69556321,Kobe,Dickson,"[NRS,IMD,PSY,OBG,GSU,CSU,FMD]"
32337606,Yousef,Ventura,"[FMD,IMD,ANT,OBG,DRA,PSY,ROC,DMT,PDT,OPH]"
90984097,Erin,Benson,"[IMD,FMD,FME,ANT,NRS,PDT,NPA]"
70765089,Angelo,Dennis,"[FMD,ANT,DMT,PSY,NRO,IMD,NRS,EMD,ORS]"
33477615,Blair,Houston,"[PSY,IMD,FMD,PDT,FME,OPH,ANT,EMD,ROC]"
65517205,Robin,Hines,"[FMD,GSU,IMD,PDT,OBG,PSY]"
76283640,Lyra,Franklin,"[FMD,IMD,PSY,EMD,DRA,DMT,PDT,OTO,ANT]"
80528383,Zev,Arroyo,"[ANT,FMD,EMD,IMD,PSY,NRS,OBG,CSU,ORS,GSU]"
22221329,Kamila,Huff,"[ANT,OBG,FMD,IMD,ORS,PSY,MGG,NRP,PDT,EMD]"
10793419,Marlee,Gordon,"[ANT,FMD,ORS,GSU,DRA,DMT,IMD]"
65818053,Haven,Colon,"[FMD,ANT,IMD,PDT,PMR,URO,EMD,DMT]"
56088240,Nathalia,Norris,"[DRA,DMT,FMD,ANT,PDT,OPH,EMD,IMD,OTO,OBG]"
72447427,Cannon,Stafford,"[FMD,ANT,IMD,PDT,OBG,ROC]"
13610153,Reuben,Cortes,"[IMD,NRO,FMD,ORS,ANT,PSY,DRA,DMP,DMT]"
91352151,Remi,Payne,"[OPH,FMD,IMD,PSU,PDT,ANT,PSY,OBG,GSU]"
10315435,Mekhi,Terry,"[FMD,DRA,OBG,ROC,IMD,NMD,PSY]"
20675847,Francis,Molina,"[FMD,ANT,IMD,OTO,PSY,NRO,PSU]"
36363989,Gianna,Archer,"[FMD,DMT,GSU,OPH,DRA,IMD,PSY,EMD,PDR,PSU]"
56007613,Ryan,Ramirez,"[IMD,FMD,PDT,OTO,ANT,MMI,ORS]"
25925727,Richard,Singh,"[ORS,IMD,ANT,PDT,FMD,PSY]"
71492723,Jase,Hester,"[FMD,NPA,DRA,PMR,EMD,PSY]"
75336851,Devin,Chavez,"[FMD,ANT,GSU,NRS,PSY,ROC]"
32210955,Melani,Aguilar,"[FMD,PDT,PSY,IMD,GSU,ANT,FMI,ORS,DRA,FME]"
45727669,Ayan,Nunez,"[FMD,OBG,PSY,IMD,PDT,FME,DRA,NRO,NRP,ANT]"
42147639,Luella,Vance,"[OPH,FMD,IMD,ANT,OBG,GSU]"
61455794,Madelyn,Atkinson,"[PDT,IMD,FMD,OTO,DRA,ANT]"
42823218,Jaziel,Faulkner,"[IMD,OPH,FMD,OBG,PSY,ANT]"
97189407,Dominic,Hutchinson,"[FMD,IMD,CSU,PDT,ANT,DRA,PSY,EMD]"
40506530,Tinsley,Cruz,"[DRA,FMD,PDT,IMD,ANT,EMD,PMR,PSY]"
78006743,Paula,Clay,"[FMD,ORS,PSY,ANT,EMD,URO]"
71136694,Autumn,Rios,"[IMD,FMD,PMR,PSY,PSU,PDT,DMT,VSU]"
45790293,Jovanni,Reyes,"[FMD,IMD,PMR,GSU,PSY,ORS,PDT,NRP,EMD]"
50068723,Donovan,Harrington,"[FMD,IMD,ANT,NRP,PSY,DRA]"
57055809,Cora,Cline,"[PHF,DRA,FMD,PDT,ANT,IMD,OTO,PSY,DMT,EMD]"
91843586,Vera,Shah,"[FMD,ANT,IMD,PSY,NRS,DRA]"
58351378,Ephraim,Morales,"[IMD,DRA,EMD,ANT,FMD,PSY,DMT,PDT,GSU]"
50008215,Emmalynn,Ayers,"[IMD,FMD,MGG,OBG,ANT,PSY]"
70302785,Marley,Avalos,"[ROC,FMD,IMD,PSY,OPH,NRO,PDT,ANT]"
63165579,Gregory,Atkins,"[FMD,OBG,NRO,ANT,IMD,OPH]"
28808096,Itzel,Stephenson,"[FMD,IMD,EMD,ANT,DMT,PDT,DRA,PSU,URO,PSY]"
94884461,Piper,Murray,"[FMD,IMD,OPH,EMD,PSY,NRS]"
36191758,Memphis,Moss,"[IMD,PSY,FMD,URO,DRA,DMP,PDT,NMD]"
91041900,Ben,Tyler,"[FMD,IMD,EMD,DRA,NRP,NRO,DMP]"
24134384,Beckham,Walker,"[IMD,NRO,PDT,OPH,FMD,PSY]"
32684333,Keegan,Schaefer,"[FME,DRA,FMD,IMD,PHF,PSY,ANT,PSU,PMR,EMD]"
25330206,Bobby,Bean,"[FMD,IMD,FME,OPH,PSY,PDT]"
29574486,Hudson,Phelps,"[FMD,ANT,IMD,PDT,PSY,NMD,EMD,VSU,DRA,NRP]"
34285290,Clyde,Sampson,"[FMD,IMD,PSY,PDT,DMT,EMD,OBG,ANT,OTO]"
27800640,Ian,McMahon,"[ORS,FMD,PSY,IMD,ANT,PSU,OTO,OPH]"
34998885,Ana,Kelly,"[ANT,IMD,FMD,PSY,DMP,PDT,DMT,OBG]"
53690076,Kellen,Houston,"[IMD,FMD,OBG,ROC,DRA,EMD,ANT,DMP,PSU,PSY]"
94768176,Ethan,Jenkins,"[DMP,FMD,DRA,IMD,PSY,ANT,ORS]"
85403436,Barbara,ONeill,"[FMD,IMD,ORS,PSY,DRA,ANT,GSU,DMT,OBG]"
87518693,Princeton,Holland,"[IMD,FMD,OPH,NRP,PSY,DRA,PMR,ANT,ORS,GSU]"
19898947,Valerie,Estes,"[IMD,FMD,ANT,PDT,PSY,NMD]"
26820835,Warren,ONeal,"[VSU,FMD,IMD,ORS,EMD,PSY,PDT,URO]"
37224756,Arielle,Peralta,"[FMD,IMD,PSY,GSU,ANT,OPH]"
24297451,William,Francis,"[FMD,IMD,ANT,NRO,EMD,PDT,PSY]"
39422795,Corey,Morales,"[ANT,FMD,OPH,IMD,PDT,NPA,URO,EMD,ROC]"
48352904,Bear,ONeal,"[FMD,IMD,NRO,OBG,PHF,PSY,ANT,VSU,PDT]"
41835730,Hugo,Robertson,"[IMD,FMD,PMR,PSY,EMD,ANT,GSU]"
12794804,William,Hawkins,"[EMD,DRA,FMD,IMD,OTO,PSY,OPH,NRO,OBG,NPA]"
57958429,Elodie,Lu,"[PSY,IMD,FMD,ANT,PDT,EMD,OBG,PSU,NRO]"
98408769,Khaleesi,Galindo,"[DMT,IMD,FMD,PSY,PDT,OBG]"
56723341,Zainab,Cabrera,"[IMD,ANT,FMD,DRA,GSU,PSY,EMD]"
72003041,Carter,Welch,"[NRO,EMD,FMD,PSY,IMD,OTO,PDT,DRA,GSU,ANT]"
68261186,Maya,Brock,"[FMD,ORS,ANT,PSY,IMD,OBG,PDT]"
15546723,Andy,White,"[IMD,FMD,ANT,EMD,PSY,PSU,FME,ORS,GSU]"
84919900,Elina,Christian,"[FMD,DRA,GSU,PDT,EMD,PSY,ANT,IMD,OBG]"
23645224,Dangelo,Ahmed,"[DMT,FMD,OPH,IMD,EMD,OBG,ANT,PDT,OTO]"
52108997,Kara,Blevins,"[OPH,EMD,FMD,URO,IMD,ANT,DRA,PSY,ORS]"
69790328,Sofia,Weiss,"[ORS,IMD,FMD,PDT,GSU,ANT,EMD,DRA,ROC,DMT]"
87601069,Louisa,Yoder,"[IMD,URO,FMD,NMD,OPH,PSY]"
96959090,Harlee,Carpenter,"[ANT,NRS,IMD,PSY,DRA,FMD]"
84931924,Ander,Montoya,"[FMD,IMD,GSU,ORS,ANT,EMD,OBG,VSU,PSY,PDT]"
38506568,Chandler,Estrada,"[FMD,DRA,IMD,PSY,EMD,PDT]"
39130054,Hannah,Henderson,"[FMD,IMD,GSU,DRA,PDT,FME,EMD,PSY,PMR,NRO]"
17781563,Wynter,Massey,"[FMD,PDT,IMD,GSU,ANT,PSU]"
53066564,Brinley,Ruiz,"[PSY,FMD,PDT,IMD,OPH,VSU]"
84007281,Ronan,Drake,"[FMD,OPH,PDT,DRA,IMD,FME,NRS,PSY,PSU]"
92672694,Selena,Gillespie,"[CSU,FMD,NRO,IMD,ANT,PSY,PDT]"
61039943,Mauricio,Larson,"[IMD,ORS,FMD,PDT,HEP,ANT]"
67080313,Juliet,Taylor,"[FMD,IMD,DRA,DMP,PDT,ANT,PSY]"
86058611,Emerson,West,"[FMD,DRA,IMD,DMP,EMD,ANT,ORS,OBG,GSU,PSY]"
59030597,Alexandra,Boyd,"[DMT,FMD,ORS,IMD,ANT,DRA,OPH,EMD]"
99778095,August,Hoffman,"[GSU,ORS,DMT,FMD,PSY,DMP,PDT,OBG,ANT,IMD]"
62797278,Henrik,Larson,"[FMD,PSY,PDT,IMD,ANT,DMT,GSU,OTO]"
66117088,Quentin,Santiago,"[FMD,OPH,ORS,EMD,IMD,ANT,PSY]"
85229850,Valentina,Fowler,"[FMD,IMD,OPH,DRA,PDT,EMD,GSU]"
22673997,Jaxen,Hart,"[PSY,ANT,OBG,FMD,GSU,PDT,EMD]"
95941728,Laila,Woodard,"[ANT,URO,IMD,FMD,PSU,PSY,PDT,EMD,DRA]"
55361625,Ernesto,Mendez,"[FMD,EMD,PSY,ANT,PSU,IMD,NRS,PDT,PMR,NMD]"
87551452,Beatrice,Wilkins,"[FMD,IMD,ANT,EMD,ORS,DRA,OPH,PDT,OBG,GSU]"
86361434,Aydin,Horton,"[IMD,FMD,NRO,DRA,PDT,EMD]"
58605658,Presley,Buckley,"[ANT,FMD,IMD,PSY,OBG,PDT,DRA,NRS,FME]"
62314604,Hassan,McKay,"[IMD,FMD,PSY,ANT,MGG,PDT]"
60966637,Charlie,Bender,"[PMR,FMD,PSU,IMD,GSU,ANT]"
32269192,Oakleigh,Patterson,"[FMD,ORS,PSY,PDT,OPH,IMD,EMD,ANT,NRO,GSU]"
58480485,Oakley,Murphy,"[FMD,PDT,IMD,NRO,DRA,EMD,ANT,URO,VSU]"
47306717,Jakob,Mahoney,"[IMD,FMD,PSY,GSU,OBG,ROC,DRA,FME,ANT]"
52288739,Tony,Singh,"[FMD,IMD,OPH,PDT,NRO,PSY,GSU,PSU]"
55543934,Karla,Evans,"[IMD,FMD,PDT,PSU,PSY,DRA]"
52933211,Kason,Ruiz,"[DRA,ORS,FMD,IMD,PDT,PSY,DMT,ANT]"
94602980,Dallas,Fields,"[IMD,FMD,OBG,ANT,EMD,PMR,OTO,NRO,PDT]"
85808224,Alianna,Gould,"[FMD,GSU,ANT,IMD,OBG,OPH,PDT,ROC,DMT,PSY]"
10686419,Osiris,May,"[NRP,FMD,IMD,DRA,GSU,ROC]"
26849515,Rogelio,Patton,"[ANT,FMD,PSY,PDT,ORS,PMR,IMD,NRO,DMP,OBG]"
34427899,Malaya,Blankenship,"[FMD,DMT,IMD,GSU,PSY,PDT,DRA,PSU,ANT]"
81806895,Rosalie,Burke,"[FMD,PDT,IMD,DMT,PSY,ANT,EMD,DRA,ORS]"
92563105,Lorelai,McCarthy,"[FMD,IMD,ANT,OPH,URO,ORS,CSU,EMD]"
61351641,Isla,Costa,"[FMD,PSY,IMD,ANT,GSU,DMT,PDT,OPH,PMR,EMD]"
50135503,Jabari,Pace,"[FMD,OPH,IMD,ANT,PDT,PMR,ORS,NMD]"
28398979,Ryker,Abbott,"[IMD,FMD,DRA,PSY,PDT,ANT]"
42996814,Zoey,Blevins,"[IMD,FMD,NRO,PDT,DRA,ANT,PSY,PSU,OBG]"
14610406,Remington,Bartlett,"[IMD,DRA,PSY,FMD,ANT,PDR,OPH,PMR,ORS,CSU]"
32724731,Corey,Rangel,"[PSY,FMD,IMD,PDT,DMT,OTO,ANT,GSU]"
21183697,Yusuf,Griffin,"[IMD,PDT,FMD,GSU,PSY,DRA]"
31608509,Jamir,McDaniel,"[IMD,FMD,ANT,PSY,NRS,ORS]"
63241708,Antonio,Carrillo,"[ANT,IMD,DRA,PSY,NRO,FMD,PDT,DMT,VSU]"
15983605,Lilyana,Blanchard,"[FMD,DRA,GSU,IMD,PDT,EMD,ANT,OPH]"
62433405,Leif,Tate,"[PSY,IMD,FMD,PDT,EMD,ANT,NRO]"
20755909,Jolene,Mason,"[FMD,IMD,DRA,ANC,ANT,PSY,NRS,EMD,PMR,PSU]"
53494114,Mya,Powell,"[EMD,ANT,IMD,FMD,URO,PSY,DRA,PDT]"
68526935,Brynleigh,Lindsey,"[IMD,FMD,PDT,OPH,PSY,ANT,PMR,ROC,DRA,DMP]"
93732236,Shepard,Phelps,"[FMD,DRA,OBG,IMD,ROC,PMR,ANT,PDT,PSU,EMD]"
32959828,Robert,Barker,"[PSY,FMD,GSU,IMD,PSU,DRA,ANT,PDT,NRO,OPH]"
25122244,Nathaniel,Pollard,"[FMD,IMD,ORS,PSY,EMD,GSU,DMP,OPH,OBG,DRA]"
94694935,Jagger,Campbell,"[FMD,PDT,OBG,IMD,GSU,EMD]"
65180841,Derrick,Hahn,"[PDT,FMD,IMD,EMD,PSY,PSU,GSU,ANT,DMP,DRA]"
66505945,Averie,Gross,"[PSY,FMD,IMD,ANT,EMD,GSU]"
97597887,Iyla,Santana,"[FMD,EMD,DMP,IMD,ROC,PDT,GSU,ANT,ORS]"
65796969,Aleah,Dean,"[ROC,PDT,FMD,PMR,PSY,IMD,DRA,DMP,MGG]"
72215456,Jackson,Conley,"[ANT,FMD,IMD,GSU,NRO,PDT,PMR,PSY,NRS,DRA]"
29024323,Reuben,Drake,"[DMP,IMD,FMD,OBG,PDT,ORS,ANC,DRA]"
72704805,Turner,Conrad,"[FMD,IMD,PSU,OPH,ANT,GSU,OBG,PDT,PSY,NRO]"
72548724,Jaylin,Patterson,"[OBG,FMD,PSY,DMT,IMD,DMP]"
12132292,Kelsey,Watson,"[PDT,IMD,FMD,DMT,PMR,OPH,PSY,DRA,ANT,EMD]"
72067197,Emerie,Griffin,"[URO,GSU,FMD,DRA,IMD,ANT,OPH,NRS,DMP,MGG]"
79166953,Zachariah,Barr,"[FMD,PSY,IMD,ORS,DMP,ANT,NRO,EMD,NRS]"
12640280,Iker,House,"[FMD,DRA,PSY,IMD,DMT,ANT,ORS,OTO]"
98561913,Renata,Salazar,"[DMT,IMD,FMD,PDT,OBG,ANT,GSU]"
38653504,Malaysia,West,"[PSY,FMD,PDT,IMD,GSU,OBG]"
58586730,Davis,Simmons,"[FMD,PSY,IMD,PMR,ANT,DMT,ROC,GSU]"
23633650,Rayan,Nixon,"[FMD,ANT,IMD,PMR,PDT,DMP,EMD,OPH,ORS]"
81663461,Lucille,Frank,"[GSU,IMD,FMD,EMD,DRA,ANT,PDT,OTO,OBG,PSY]"
72751769,Alejandra,Shaw,"[FMD,PSY,IMD,DMP,EMD,OBG,DRA]"
